,Province/State,Country/Region,Lat,Long,ReportDate,ConfirmedCases,Deaths,US_State
2579,Unknown,Bahrain,26.0275,50.55,2020-02-01,0,0,
2580,Unknown,Bangladesh,23.685,90.3563,2020-02-01,0,0,
2581,Unknown,Barbados,13.1939,-59.5432,2020-02-01,0,0,
2582,Unknown,Belarus,53.7098,27.9534,2020-02-01,0,0,
2583,Unknown,Belgium,50.8333,4.0,2020-02-01,0,0,
2584,Unknown,Benin,9.3077,2.3158,2020-02-01,0,0,
2585,Unknown,Bhutan,27.5142,90.4336,2020-02-01,0,0,
2586,Unknown,Bolivia,-16.2902,-63.5887,2020-02-01,0,0,
2587,Unknown,Bosnia and Herzegovina,43.9159,17.6791,2020-02-01,0,0,
2588,Unknown,Brazil,-14.235,-51.9253,2020-02-01,0,0,
2589,Unknown,Brunei,4.5353,114.7277,2020-02-01,0,0,
2590,Unknown,Bulgaria,42.7339,25.4858,2020-02-01,0,0,
2591,Unknown,Burkina Faso,12.2383,-1.5616,2020-02-01,0,0,
2592,Unknown,Cabo Verde,16.5388,-23.0418,2020-02-01,0,0,
2593,Unknown,Cambodia,11.55,104.9167,2020-02-01,1,0,
2594,Unknown,Cameroon,3.8480000000000003,11.5021,2020-02-01,0,0,
2595,Alberta,Canada,53.9333,-116.5765,2020-02-01,0,0,
2596,British Columbia,Canada,49.2827,-123.1207,2020-02-01,1,0,
2597,Grand Princess,Canada,37.6489,-122.6655,2020-02-01,0,0,
2598,Manitoba,Canada,53.7609,-98.8139,2020-02-01,0,0,
2599,New Brunswick,Canada,46.5653,-66.4619,2020-02-01,0,0,
2600,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-01,0,0,
2601,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-01,0,0,
2602,Ontario,Canada,51.2538,-85.3232,2020-02-01,3,0,
2603,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-01,0,0,
2604,Quebec,Canada,52.9399,-73.5491,2020-02-01,0,0,
2605,Saskatchewan,Canada,52.9399,-106.4509,2020-02-01,0,0,
2606,Unknown,Central African Republic,6.6111,20.9394,2020-02-01,0,0,
2607,Unknown,Chad,15.4542,18.7322,2020-02-01,0,0,
2608,Unknown,Chile,-35.6751,-71.543,2020-02-01,0,0,
2609,Anhui,China,31.8257,117.2264,2020-02-01,297,0,
2610,Beijing,China,40.1824,116.4142,2020-02-01,168,1,
2611,Chongqing,China,30.0572,107.874,2020-02-01,247,1,
2612,Fujian,China,26.0789,117.9874,2020-02-01,144,0,
2613,Gansu,China,37.8099,101.0583,2020-02-01,40,0,
2614,Guangdong,China,23.3417,113.4244,2020-02-01,535,0,
2615,Guangxi,China,23.8298,108.7881,2020-02-01,100,0,
2616,Guizhou,China,26.8154,106.8748,2020-02-01,29,0,
2617,Hainan,China,19.1959,109.7453,2020-02-01,62,1,
2618,Hebei,China,39.549,116.1306,2020-02-01,96,1,
2619,Heilongjiang,China,47.861999999999995,127.7615,2020-02-01,80,2,
2620,Henan,China,33.882,113.61399999999999,2020-02-01,422,2,
2621,Hong Kong,China,22.3,114.2,2020-02-01,13,0,
2622,Hubei,China,30.9756,112.2707,2020-02-01,7153,249,
2623,Hunan,China,27.6104,111.7088,2020-02-01,389,0,
2624,Inner Mongolia,China,44.0935,113.9448,2020-02-01,23,0,
2625,Jiangsu,China,32.9711,119.455,2020-02-01,202,0,
2626,Jiangxi,China,27.614,115.7221,2020-02-01,286,0,
2627,Jilin,China,43.6661,126.1923,2020-02-01,17,0,
2628,Liaoning,China,41.2956,122.6085,2020-02-01,64,0,
2629,Macau,China,22.1667,113.55,2020-02-01,7,0,
2630,Ningxia,China,37.2692,106.1655,2020-02-01,26,0,
2631,Qinghai,China,35.7452,95.9956,2020-02-01,9,0,
2632,Shaanxi,China,35.1917,108.8701,2020-02-01,101,0,
2633,Shandong,China,36.3427,118.1498,2020-02-01,206,0,
2634,Shanghai,China,31.201999999999998,121.4491,2020-02-01,169,1,
2635,Shanxi,China,37.5777,112.2922,2020-02-01,47,0,
2636,Sichuan,China,30.6171,102.7103,2020-02-01,207,1,
2637,Tianjin,China,39.3054,117.323,2020-02-01,41,0,
2638,Tibet,China,31.6927,88.0924,2020-02-01,1,0,
2639,Xinjiang,China,41.1129,85.2401,2020-02-01,18,0,
2640,Yunnan,China,24.974,101.48700000000001,2020-02-01,93,0,
2641,Zhejiang,China,29.1832,120.0934,2020-02-01,599,0,
2642,Unknown,Colombia,4.5709,-74.2973,2020-02-01,0,0,
2643,Unknown,Congo (Brazzaville),-4.0383,21.7587,2020-02-01,0,0,
2644,Unknown,Congo (Kinshasa),-4.0383,21.7587,2020-02-01,0,0,
2645,Unknown,Costa Rica,9.7489,-83.7534,2020-02-01,0,0,
2646,Unknown,Cote d'Ivoire,7.54,-5.5471,2020-02-01,0,0,
2647,Unknown,Croatia,45.1,15.2,2020-02-01,0,0,
2648,Unknown,Diamond Princess,0.0,0.0,2020-02-01,0,0,
2649,Unknown,Cuba,22.0,-80.0,2020-02-01,0,0,
2650,Unknown,Cyprus,35.1264,33.4299,2020-02-01,0,0,
2651,Unknown,Czechia,49.8175,15.472999999999999,2020-02-01,0,0,
2652,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-01,0,0,
2653,Greenland,Denmark,71.7069,-42.6043,2020-02-01,0,0,
2654,Unknown,Denmark,56.2639,9.5018,2020-02-01,0,0,
2655,Unknown,Djibouti,11.8251,42.5903,2020-02-01,0,0,
2656,Unknown,Dominican Republic,18.7357,-70.1627,2020-02-01,0,0,
2657,Unknown,Ecuador,-1.8312,-78.1834,2020-02-01,0,0,
2658,Unknown,Egypt,26.0,30.0,2020-02-01,0,0,
2659,Unknown,El Salvador,13.7942,-88.8965,2020-02-01,0,0,
2660,Unknown,Equatorial Guinea,1.5,10.0,2020-02-01,0,0,
2661,Unknown,Eritrea,15.1794,39.7823,2020-02-01,0,0,
2662,Unknown,Estonia,58.5953,25.0136,2020-02-01,0,0,
2663,Unknown,Eswatini,-26.5225,31.4659,2020-02-01,0,0,
2664,Unknown,Ethiopia,9.145,40.4897,2020-02-01,0,0,
2665,Unknown,Fiji,-17.7134,178.065,2020-02-01,0,0,
2666,Unknown,Finland,64.0,26.0,2020-02-01,1,0,
2667,French Guiana,France,3.9339,-53.1258,2020-02-01,0,0,
2668,French Polynesia,France,-17.6797,149.4068,2020-02-01,0,0,
2669,Guadeloupe,France,16.25,-61.5833,2020-02-01,0,0,
2670,Mayotte,France,-12.8275,45.1662,2020-02-01,0,0,
2671,New Caledonia,France,-20.9043,165.618,2020-02-01,0,0,
2672,Reunion,France,-21.1351,55.2471,2020-02-01,0,0,
2673,Saint Barthelemy,France,17.9,-62.8333,2020-02-01,0,0,
2674,St Martin,France,18.0708,-63.0501,2020-02-01,0,0,
2675,Martinique,France,14.6415,-61.0242,2020-02-01,0,0,
2676,Unknown,France,46.2276,2.2137,2020-02-01,6,0,
2677,Unknown,Gabon,-0.8037,11.6094,2020-02-01,0,0,
2678,Unknown,Gambia,13.4432,-15.3101,2020-02-01,0,0,
2679,Unknown,Georgia,42.3154,43.3569,2020-02-01,0,0,
2680,Unknown,Germany,51.0,9.0,2020-02-01,8,0,
2681,Unknown,Ghana,7.9465,-1.0232,2020-02-01,0,0,
2682,Unknown,Greece,39.0742,21.8243,2020-02-01,0,0,
2683,Unknown,Guatemala,15.7835,-90.2308,2020-02-01,0,0,
2684,Unknown,Guinea,9.9456,-9.6966,2020-02-01,0,0,
2685,Unknown,Guyana,5.0,-58.75,2020-02-01,0,0,
2686,Unknown,Haiti,18.9712,-72.2852,2020-02-01,0,0,
2687,Unknown,Holy See,41.9029,12.4534,2020-02-01,0,0,
2688,Unknown,Honduras,15.2,-86.2419,2020-02-01,0,0,
2689,Unknown,Hungary,47.1625,19.5033,2020-02-01,0,0,
2690,Unknown,Iceland,64.9631,-19.0208,2020-02-01,0,0,
2691,Unknown,India,21.0,78.0,2020-02-01,1,0,
2692,Unknown,Indonesia,-0.7893,113.9213,2020-02-01,0,0,
2693,Unknown,Iran,32.0,53.0,2020-02-01,0,0,
2694,Unknown,Iraq,33.0,44.0,2020-02-01,0,0,
2695,Unknown,Ireland,53.1424,-7.6921,2020-02-01,0,0,
2696,Unknown,Israel,31.0,35.0,2020-02-01,0,0,
2697,Unknown,Italy,43.0,12.0,2020-02-01,2,0,
2698,Unknown,Jamaica,18.1096,-77.2975,2020-02-01,0,0,
2699,Unknown,Japan,36.0,138.0,2020-02-01,20,0,
2700,Unknown,Jordan,31.24,36.51,2020-02-01,0,0,
2701,Unknown,Kazakhstan,48.0196,66.9237,2020-02-01,0,0,
2702,Unknown,Kenya,-0.0236,37.9062,2020-02-01,0,0,
2703,Unknown,"Korea, South",36.0,128.0,2020-02-01,12,0,
2704,Unknown,Kuwait,29.5,47.75,2020-02-01,0,0,
2705,Unknown,Kyrgyzstan,41.2044,74.7661,2020-02-01,0,0,
2706,Unknown,Latvia,56.8796,24.6032,2020-02-01,0,0,
2707,Unknown,Lebanon,33.8547,35.8623,2020-02-01,0,0,
2708,Unknown,Liberia,6.4281,-9.4295,2020-02-01,0,0,
2709,Unknown,Liechtenstein,47.14,9.55,2020-02-01,0,0,
2710,Unknown,Lithuania,55.1694,23.8813,2020-02-01,0,0,
2711,Unknown,Luxembourg,49.8153,6.1296,2020-02-01,0,0,
2712,Unknown,Madagascar,-18.7669,46.8691,2020-02-01,0,0,
2713,Unknown,Malaysia,2.5,112.5,2020-02-01,8,0,
2714,Unknown,Maldives,3.2028,73.2207,2020-02-01,0,0,
2715,Unknown,Malta,35.9375,14.3754,2020-02-01,0,0,
2716,Unknown,Mauritania,21.0079,10.9408,2020-02-01,0,0,
2717,Unknown,Mauritius,-20.2,57.5,2020-02-01,0,0,
2718,Unknown,Mexico,23.6345,-102.5528,2020-02-01,0,0,
2719,Unknown,Moldova,47.4116,28.3699,2020-02-01,0,0,
2720,Unknown,Monaco,43.7333,7.4167,2020-02-01,0,0,
2721,Unknown,Mongolia,46.8625,103.8467,2020-02-01,0,0,
2722,Unknown,Montenegro,42.5,19.3,2020-02-01,0,0,
2723,Unknown,Morocco,31.7917,-7.0926,2020-02-01,0,0,
2724,Unknown,Namibia,-22.9576,18.4904,2020-02-01,0,0,
2725,Unknown,Nepal,28.1667,84.25,2020-02-01,1,0,
2726,Aruba,Netherlands,12.5186,-70.0358,2020-02-01,0,0,
2727,Curacao,Netherlands,12.1696,-68.99,2020-02-01,0,0,
2728,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-01,0,0,
2729,Unknown,Netherlands,52.1326,5.2913,2020-02-01,0,0,
2730,Unknown,New Zealand,-40.9006,174.886,2020-02-01,0,0,
2731,Unknown,Nicaragua,12.8654,-85.2072,2020-02-01,0,0,
2732,Unknown,Niger,17.6078,8.0817,2020-02-01,0,0,
2733,Unknown,Nigeria,9.082,8.6753,2020-02-01,0,0,
2734,Unknown,North Macedonia,41.6086,21.7453,2020-02-01,0,0,
2735,Unknown,Norway,60.472,8.4689,2020-02-01,0,0,
2736,Unknown,Oman,21.0,57.0,2020-02-01,0,0,
2737,Unknown,Pakistan,30.3753,69.3451,2020-02-01,0,0,
2738,Unknown,Panama,8.538,-80.7821,2020-02-01,0,0,
2739,Unknown,Papua New Guinea,-6.315,143.9555,2020-02-01,0,0,
2740,Unknown,Paraguay,-23.4425,-58.4438,2020-02-01,0,0,
2741,Unknown,Peru,-9.19,-75.0152,2020-02-01,0,0,
2742,Unknown,Philippines,13.0,122.0,2020-02-01,1,0,
2743,Unknown,Poland,51.9194,19.1451,2020-02-01,0,0,
2744,Unknown,Portugal,39.3999,-8.2245,2020-02-01,0,0,
2745,Unknown,Qatar,25.3548,51.1839,2020-02-01,0,0,
2746,Unknown,Romania,45.9432,24.9668,2020-02-01,0,0,
2747,Unknown,Russia,60.0,90.0,2020-02-01,2,0,
2748,Unknown,Rwanda,-1.9403,29.8739,2020-02-01,0,0,
2749,Unknown,Saint Lucia,13.9094,-60.9789,2020-02-01,0,0,
2750,Unknown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-01,0,0,
2751,Unknown,San Marino,43.9424,12.4578,2020-02-01,0,0,
2752,Unknown,Saudi Arabia,24.0,45.0,2020-02-01,0,0,
2753,Unknown,Senegal,14.4974,-14.4524,2020-02-01,0,0,
2754,Unknown,Serbia,44.0165,21.0059,2020-02-01,0,0,
2755,Unknown,Seychelles,-4.6796,55.492,2020-02-01,0,0,
2756,Unknown,Singapore,1.2833,103.8333,2020-02-01,16,0,
2757,Unknown,Slovakia,48.669,19.699,2020-02-01,0,0,
2758,Unknown,Slovenia,46.1512,14.9955,2020-02-01,0,0,
2759,Unknown,Somalia,5.1521,46.1996,2020-02-01,0,0,
2760,Unknown,South Africa,-30.5595,22.9375,2020-02-01,0,0,
2761,Unknown,Spain,40.0,-4.0,2020-02-01,1,0,
2762,Unknown,Sri Lanka,7.0,81.0,2020-02-01,1,0,
2763,Unknown,Sudan,12.8628,30.2176,2020-02-01,0,0,
2764,Unknown,Suriname,3.9193,-56.0278,2020-02-01,0,0,
2765,Unknown,Sweden,63.0,16.0,2020-02-01,1,0,
2766,Unknown,Switzerland,46.8182,8.2275,2020-02-01,0,0,
2767,Unknown,Taiwan*,23.7,121.0,2020-02-01,10,0,
2768,Unknown,Tanzania,-6.369,34.8888,2020-02-01,0,0,
2769,Unknown,Thailand,15.0,101.0,2020-02-01,19,0,
2770,Unknown,Togo,8.6195,0.8248,2020-02-01,0,0,
2771,Unknown,Trinidad and Tobago,10.6918,-61.2225,2020-02-01,0,0,
2772,Unknown,Tunisia,34.0,9.0,2020-02-01,0,0,
2773,Unknown,Turkey,38.9637,35.2433,2020-02-01,0,0,
2774,Unknown,Uganda,1.0,32.0,2020-02-01,0,0,
2775,Unknown,Ukraine,48.3794,31.1656,2020-02-01,0,0,
2776,Unknown,United Arab Emirates,24.0,54.0,2020-02-01,4,0,
2777,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-01,0,0,
2778,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-01,0,0,
2779,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-01,0,0,
2780,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-01,0,0,
2781,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-01,0,0,
2782,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-01,0,0,
2783,Unknown,United Kingdom,55.3781,-3.4360000000000004,2020-02-01,2,0,
2784,Unknown,Uruguay,-32.5228,-55.7658,2020-02-01,0,0,
2785,Unknown,US,37.0902,-95.7129,2020-02-01,8,0,
2786,Unknown,Uzbekistan,41.3775,64.5853,2020-02-01,0,0,
2787,Unknown,Venezuela,6.4238,-66.5897,2020-02-01,0,0,
2788,Unknown,Vietnam,16.0,108.0,2020-02-01,6,0,
2789,Unknown,Zambia,-15.4167,28.2833,2020-02-01,0,0,
2790,Unknown,Zimbabwe,-20.0,30.0,2020-02-01,0,0,
2791,Diamond Princess,Canada,0.0,0.0,2020-02-01,0,0,
2792,Unknown,Dominica,15.415,-61.371,2020-02-01,0,0,
2793,Unknown,Grenada,12.1165,-61.678999999999995,2020-02-01,0,0,
2794,Unknown,Mozambique,-18.665695,35.529562,2020-02-01,0,0,
2795,Unknown,Syria,34.802075,38.99681500000001,2020-02-01,0,0,
2796,Unknown,Timor-Leste,-8.874217,125.727539,2020-02-01,0,0,
2797,Unknown,Belize,13.1939,-59.5432,2020-02-01,0,0,
2798,Recovered,Canada,0.0,0.0,2020-02-01,0,0,
2799,Unknown,Laos,19.856270000000002,102.495496,2020-02-01,0,0,
2800,Unknown,Libya,26.3351,17.228331,2020-02-01,0,0,
2801,Unknown,West Bank and Gaza,31.9522,35.2332,2020-02-01,0,0,
2802,Unknown,Guinea-Bissau,11.8037,-15.1804,2020-02-01,0,0,
2803,Unknown,Mali,17.570692,-3.996166000000001,2020-02-01,0,0,
2804,Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-01,0,0,
2805,Northwest Territories,Canada,64.8255,-124.8457,2020-02-01,0,0,
2806,Yukon,Canada,64.2823,-135.0,2020-02-01,0,0,
2807,Unknown,Kosovo,42.602636,20.902977,2020-02-01,0,0,
2808,Unknown,Burma,21.9162,95.956,2020-02-01,0,0,
2809,Anguilla,United Kingdom,18.2206,-63.0686,2020-02-01,0,0,
2810,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-01,0,0,
2811,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-01,0,0,
2812,Unknown,MS Zaandam,0.0,0.0,2020-02-01,0,0,
2813,Unknown,Botswana,-22.3285,24.6849,2020-02-01,0,0,
2814,Unknown,Burundi,-3.3731,29.9189,2020-02-01,0,0,
2815,Unknown,Sierra Leone,8.460555000000001,-11.779889,2020-02-01,0,0,
2816,Unknown,Afghanistan,33.0,65.0,2020-02-02,0,0,
2817,Unknown,Albania,41.1533,20.1683,2020-02-02,0,0,
2818,Unknown,Algeria,28.0339,1.6596,2020-02-02,0,0,
2819,Unknown,Andorra,42.5063,1.5218,2020-02-02,0,0,
2820,Unknown,Angola,-11.2027,17.8739,2020-02-02,0,0,
2821,Unknown,Antigua and Barbuda,17.0608,-61.7964,2020-02-02,0,0,
2822,Unknown,Argentina,-38.4161,-63.6167,2020-02-02,0,0,
2823,Unknown,Armenia,40.0691,45.0382,2020-02-02,0,0,
2824,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-02,0,0,
2825,New South Wales,Australia,-33.8688,151.2093,2020-02-02,4,0,
2826,Northern Territory,Australia,-12.4634,130.8456,2020-02-02,0,0,
2827,Queensland,Australia,-28.0167,153.4,2020-02-02,2,0,
2828,South Australia,Australia,-34.9285,138.6007,2020-02-02,2,0,
2829,Tasmania,Australia,-41.4545,145.9707,2020-02-02,0,0,
2830,Victoria,Australia,-37.8136,144.9631,2020-02-02,4,0,
2831,Western Australia,Australia,-31.9505,115.8605,2020-02-02,0,0,
2832,Unknown,Austria,47.5162,14.5501,2020-02-02,0,0,
2833,Unknown,Azerbaijan,40.1431,47.5769,2020-02-02,0,0,
2834,Unknown,Bahamas,25.0343,-77.3963,2020-02-02,0,0,
2835,Unknown,Bahrain,26.0275,50.55,2020-02-02,0,0,
2836,Unknown,Bangladesh,23.685,90.3563,2020-02-02,0,0,
2837,Unknown,Barbados,13.1939,-59.5432,2020-02-02,0,0,
2838,Unknown,Belarus,53.7098,27.9534,2020-02-02,0,0,
2839,Unknown,Belgium,50.8333,4.0,2020-02-02,0,0,
2840,Unknown,Benin,9.3077,2.3158,2020-02-02,0,0,
2841,Unknown,Bhutan,27.5142,90.4336,2020-02-02,0,0,
2842,Unknown,Bolivia,-16.2902,-63.5887,2020-02-02,0,0,
2843,Unknown,Bosnia and Herzegovina,43.9159,17.6791,2020-02-02,0,0,
2844,Unknown,Brazil,-14.235,-51.9253,2020-02-02,0,0,
2845,Unknown,Brunei,4.5353,114.7277,2020-02-02,0,0,
2846,Unknown,Bulgaria,42.7339,25.4858,2020-02-02,0,0,
2847,Unknown,Burkina Faso,12.2383,-1.5616,2020-02-02,0,0,
2848,Unknown,Cabo Verde,16.5388,-23.0418,2020-02-02,0,0,
2849,Unknown,Cambodia,11.55,104.9167,2020-02-02,1,0,
2850,Unknown,Cameroon,3.8480000000000003,11.5021,2020-02-02,0,0,
2851,Alberta,Canada,53.9333,-116.5765,2020-02-02,0,0,
2852,British Columbia,Canada,49.2827,-123.1207,2020-02-02,1,0,
2853,Grand Princess,Canada,37.6489,-122.6655,2020-02-02,0,0,
2854,Manitoba,Canada,53.7609,-98.8139,2020-02-02,0,0,
2855,New Brunswick,Canada,46.5653,-66.4619,2020-02-02,0,0,
2856,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-02,0,0,
2857,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-02,0,0,
2858,Ontario,Canada,51.2538,-85.3232,2020-02-02,3,0,
2859,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-02,0,0,
2860,Quebec,Canada,52.9399,-73.5491,2020-02-02,0,0,
2861,Saskatchewan,Canada,52.9399,-106.4509,2020-02-02,0,0,
2862,Unknown,Central African Republic,6.6111,20.9394,2020-02-02,0,0,
2863,Unknown,Chad,15.4542,18.7322,2020-02-02,0,0,
2864,Unknown,Chile,-35.6751,-71.543,2020-02-02,0,0,
2865,Anhui,China,31.8257,117.2264,2020-02-02,340,0,
2866,Beijing,China,40.1824,116.4142,2020-02-02,191,1,
2867,Chongqing,China,30.0572,107.874,2020-02-02,300,2,
2868,Fujian,China,26.0789,117.9874,2020-02-02,159,0,
2869,Gansu,China,37.8099,101.0583,2020-02-02,51,0,
2870,Guangdong,China,23.3417,113.4244,2020-02-02,632,0,
2871,Guangxi,China,23.8298,108.7881,2020-02-02,111,0,
2872,Guizhou,China,26.8154,106.8748,2020-02-02,38,0,
2873,Hainan,China,19.1959,109.7453,2020-02-02,64,1,
2874,Hebei,China,39.549,116.1306,2020-02-02,104,1,
2875,Heilongjiang,China,47.861999999999995,127.7615,2020-02-02,95,2,
2876,Henan,China,33.882,113.61399999999999,2020-02-02,493,2,
2877,Hong Kong,China,22.3,114.2,2020-02-02,15,0,
2878,Hubei,China,30.9756,112.2707,2020-02-02,11177,350,
2879,Hunan,China,27.6104,111.7088,2020-02-02,463,0,
2880,Inner Mongolia,China,44.0935,113.9448,2020-02-02,27,0,
2881,Jiangsu,China,32.9711,119.455,2020-02-02,236,0,
2882,Jiangxi,China,27.614,115.7221,2020-02-02,333,0,
2883,Jilin,China,43.6661,126.1923,2020-02-02,23,0,
2884,Liaoning,China,41.2956,122.6085,2020-02-02,70,0,
2885,Macau,China,22.1667,113.55,2020-02-02,8,0,
2886,Ningxia,China,37.2692,106.1655,2020-02-02,28,0,
2887,Qinghai,China,35.7452,95.9956,2020-02-02,11,0,
2888,Shaanxi,China,35.1917,108.8701,2020-02-02,116,0,
2889,Shandong,China,36.3427,118.1498,2020-02-02,230,0,
2890,Shanghai,China,31.201999999999998,121.4491,2020-02-02,182,1,
2891,Shanxi,China,37.5777,112.2922,2020-02-02,66,0,
2892,Sichuan,China,30.6171,102.7103,2020-02-02,231,1,
2893,Tianjin,China,39.3054,117.323,2020-02-02,48,0,
2894,Tibet,China,31.6927,88.0924,2020-02-02,1,0,
2895,Xinjiang,China,41.1129,85.2401,2020-02-02,21,0,
2896,Yunnan,China,24.974,101.48700000000001,2020-02-02,105,0,
2897,Zhejiang,China,29.1832,120.0934,2020-02-02,661,0,
2898,Unknown,Colombia,4.5709,-74.2973,2020-02-02,0,0,
2899,Unknown,Congo (Brazzaville),-4.0383,21.7587,2020-02-02,0,0,
2900,Unknown,Congo (Kinshasa),-4.0383,21.7587,2020-02-02,0,0,
2901,Unknown,Costa Rica,9.7489,-83.7534,2020-02-02,0,0,
2902,Unknown,Cote d'Ivoire,7.54,-5.5471,2020-02-02,0,0,
2903,Unknown,Croatia,45.1,15.2,2020-02-02,0,0,
2904,Unknown,Diamond Princess,0.0,0.0,2020-02-02,0,0,
2905,Unknown,Cuba,22.0,-80.0,2020-02-02,0,0,
2906,Unknown,Cyprus,35.1264,33.4299,2020-02-02,0,0,
2907,Unknown,Czechia,49.8175,15.472999999999999,2020-02-02,0,0,
2908,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-02,0,0,
2909,Greenland,Denmark,71.7069,-42.6043,2020-02-02,0,0,
2910,Unknown,Denmark,56.2639,9.5018,2020-02-02,0,0,
2911,Unknown,Djibouti,11.8251,42.5903,2020-02-02,0,0,
2912,Unknown,Dominican Republic,18.7357,-70.1627,2020-02-02,0,0,
2913,Unknown,Ecuador,-1.8312,-78.1834,2020-02-02,0,0,
2914,Unknown,Egypt,26.0,30.0,2020-02-02,0,0,
2915,Unknown,El Salvador,13.7942,-88.8965,2020-02-02,0,0,
2916,Unknown,Equatorial Guinea,1.5,10.0,2020-02-02,0,0,
2917,Unknown,Eritrea,15.1794,39.7823,2020-02-02,0,0,
2918,Unknown,Estonia,58.5953,25.0136,2020-02-02,0,0,
2919,Unknown,Eswatini,-26.5225,31.4659,2020-02-02,0,0,
2920,Unknown,Ethiopia,9.145,40.4897,2020-02-02,0,0,
2921,Unknown,Fiji,-17.7134,178.065,2020-02-02,0,0,
2922,Unknown,Finland,64.0,26.0,2020-02-02,1,0,
2923,French Guiana,France,3.9339,-53.1258,2020-02-02,0,0,
2924,French Polynesia,France,-17.6797,149.4068,2020-02-02,0,0,
2925,Guadeloupe,France,16.25,-61.5833,2020-02-02,0,0,
2926,Mayotte,France,-12.8275,45.1662,2020-02-02,0,0,
2927,New Caledonia,France,-20.9043,165.618,2020-02-02,0,0,
2928,Reunion,France,-21.1351,55.2471,2020-02-02,0,0,
2929,Saint Barthelemy,France,17.9,-62.8333,2020-02-02,0,0,
2930,St Martin,France,18.0708,-63.0501,2020-02-02,0,0,
2931,Martinique,France,14.6415,-61.0242,2020-02-02,0,0,
2932,Unknown,France,46.2276,2.2137,2020-02-02,6,0,
2933,Unknown,Gabon,-0.8037,11.6094,2020-02-02,0,0,
2934,Unknown,Gambia,13.4432,-15.3101,2020-02-02,0,0,
2935,Unknown,Georgia,42.3154,43.3569,2020-02-02,0,0,
2936,Unknown,Germany,51.0,9.0,2020-02-02,10,0,
2937,Unknown,Ghana,7.9465,-1.0232,2020-02-02,0,0,
2938,Unknown,Greece,39.0742,21.8243,2020-02-02,0,0,
2939,Unknown,Guatemala,15.7835,-90.2308,2020-02-02,0,0,
2940,Unknown,Guinea,9.9456,-9.6966,2020-02-02,0,0,
2941,Unknown,Guyana,5.0,-58.75,2020-02-02,0,0,
2942,Unknown,Haiti,18.9712,-72.2852,2020-02-02,0,0,
2943,Unknown,Holy See,41.9029,12.4534,2020-02-02,0,0,
2944,Unknown,Honduras,15.2,-86.2419,2020-02-02,0,0,
2945,Unknown,Hungary,47.1625,19.5033,2020-02-02,0,0,
2946,Unknown,Iceland,64.9631,-19.0208,2020-02-02,0,0,
2947,Unknown,India,21.0,78.0,2020-02-02,2,0,
2948,Unknown,Indonesia,-0.7893,113.9213,2020-02-02,0,0,
2949,Unknown,Iran,32.0,53.0,2020-02-02,0,0,
2950,Unknown,Iraq,33.0,44.0,2020-02-02,0,0,
2951,Unknown,Ireland,53.1424,-7.6921,2020-02-02,0,0,
2952,Unknown,Israel,31.0,35.0,2020-02-02,0,0,
2953,Unknown,Italy,43.0,12.0,2020-02-02,2,0,
2954,Unknown,Jamaica,18.1096,-77.2975,2020-02-02,0,0,
2955,Unknown,Japan,36.0,138.0,2020-02-02,20,0,
2956,Unknown,Jordan,31.24,36.51,2020-02-02,0,0,
2957,Unknown,Kazakhstan,48.0196,66.9237,2020-02-02,0,0,
2958,Unknown,Kenya,-0.0236,37.9062,2020-02-02,0,0,
2959,Unknown,"Korea, South",36.0,128.0,2020-02-02,15,0,
2960,Unknown,Kuwait,29.5,47.75,2020-02-02,0,0,
2961,Unknown,Kyrgyzstan,41.2044,74.7661,2020-02-02,0,0,
2962,Unknown,Latvia,56.8796,24.6032,2020-02-02,0,0,
2963,Unknown,Lebanon,33.8547,35.8623,2020-02-02,0,0,
2964,Unknown,Liberia,6.4281,-9.4295,2020-02-02,0,0,
2965,Unknown,Liechtenstein,47.14,9.55,2020-02-02,0,0,
2966,Unknown,Lithuania,55.1694,23.8813,2020-02-02,0,0,
2967,Unknown,Luxembourg,49.8153,6.1296,2020-02-02,0,0,
2968,Unknown,Madagascar,-18.7669,46.8691,2020-02-02,0,0,
2969,Unknown,Malaysia,2.5,112.5,2020-02-02,8,0,
2970,Unknown,Maldives,3.2028,73.2207,2020-02-02,0,0,
